benchmark,solver,configuration,wallclock time,status,result
cnf/rnd-komb/fla-komb-400-2.cnf,CPSparrow,default,0.111128,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-400-2.cnf,dimetheus,randomsat,5000.07,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-400-2.cnf,expGlucoseSilent,default,8.82993,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-400-2.cnf,lawa,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-400-2.cnf,probSAT,RANDOM,4999.98,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-400-2.cnf,Sparrow2Riss-2018,NOLIMIT,8.87285,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-400-2.cnf,YalSAT,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-400-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,24.3827,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-400-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,13.4389,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-400-3.cnf,gluHack,default,44.4055,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-400-3.cnf,CPSparrow,default,1.80058,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-400-3.cnf,dimetheus,randomsat,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-400-3.cnf,expGlucoseSilent,default,9.69701,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-400-3.cnf,lawa,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-400-3.cnf,probSAT,RANDOM,5000.06,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-400-3.cnf,Sparrow2Riss-2018,NOLIMIT,0.253799,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-400-3.cnf,YalSAT,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-260-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0622521,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.0629071,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-2.cnf,gluHack,default,0.202911,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-2.cnf,CPSparrow,default,0.043037,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-2.cnf,dimetheus,randomsat,92.3212,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-2.cnf,expGlucoseSilent,default,0.420344,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-2.cnf,lawa,default,5000.05,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-260-2.cnf,probSAT,RANDOM,49.7652,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-2.cnf,Sparrow2Riss-2018,NOLIMIT,0.059276,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-2.cnf,YalSAT,default,499.494,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,25.9484,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,29.5669,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-2.cnf,gluHack,default,3.68982,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-2.cnf,CPSparrow,default,0.192835,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-2.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-380-2.cnf,expGlucoseSilent,default,15.226,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-2.cnf,lawa,default,4999.89,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-380-2.cnf,probSAT,RANDOM,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-380-2.cnf,Sparrow2Riss-2018,NOLIMIT,0.149338,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-2.cnf,YalSAT,default,4999.81,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-340-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.93568,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.936566,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-2.cnf,gluHack,default,5.17772,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-2.cnf,CPSparrow,default,31.9556,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-2.cnf,dimetheus,randomsat,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-2.cnf,expGlucoseSilent,default,5.77524,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-2.cnf,lawa,default,4999.8,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-340-2.cnf,probSAT,RANDOM,5000.06,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-2.cnf,Sparrow2Riss-2018,NOLIMIT,3.21311,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-2.cnf,YalSAT,default,4999.95,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-340-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,2.24131,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,2.24418,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-3.cnf,gluHack,default,6.97098,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-3.cnf,CPSparrow,default,50.5751,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-3.cnf,dimetheus,randomsat,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-3.cnf,expGlucoseSilent,default,4.80289,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-3.cnf,lawa,default,4999.92,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-340-3.cnf,probSAT,RANDOM,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-3.cnf,Sparrow2Riss-2018,NOLIMIT,16.0625,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-3.cnf,YalSAT,default,4999.74,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-380-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,4.67785,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,4.64359,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-3.cnf,gluHack,default,1.04417,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-3.cnf,CPSparrow,default,0.0569869,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-3.cnf,dimetheus,randomsat,5000.08,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-380-3.cnf,expGlucoseSilent,default,2.94695,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-3.cnf,lawa,default,5000.06,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-380-3.cnf,probSAT,RANDOM,4999.85,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-380-3.cnf,Sparrow2Riss-2018,NOLIMIT,0.255037,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-3.cnf,YalSAT,default,5000.08,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-260-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.067378,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.0679431,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-3.cnf,gluHack,default,0.066299,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-3.cnf,CPSparrow,default,0.0465079,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-3.cnf,dimetheus,randomsat,80.9018,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-3.cnf,expGlucoseSilent,default,0.721004,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-3.cnf,lawa,default,5000.04,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-260-3.cnf,probSAT,RANDOM,59.572,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-3.cnf,Sparrow2Riss-2018,NOLIMIT,0.0740731,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-3.cnf,YalSAT,default,247.294,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.252759,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.252159,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-1.cnf,gluHack,default,0.366458,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-1.cnf,CPSparrow,default,0.093347,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-1.cnf,dimetheus,randomsat,489.695,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-1.cnf,expGlucoseSilent,default,0.621481,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-1.cnf,lawa,default,5000.01,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-260-1.cnf,probSAT,RANDOM,511.708,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-1.cnf,Sparrow2Riss-2018,NOLIMIT,0.0606709,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-1.cnf,YalSAT,default,5000.09,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-280-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.16846,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.166953,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-4.cnf,gluHack,default,0.805474,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-4.cnf,CPSparrow,default,0.0358849,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-4.cnf,dimetheus,randomsat,25.4505,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-4.cnf,expGlucoseSilent,default,0.858544,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-4.cnf,lawa,default,175.181,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-4.cnf,probSAT,RANDOM,3.52068,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-4.cnf,Sparrow2Riss-2018,NOLIMIT,0.053573,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-4.cnf,YalSAT,default,94.3031,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,7.90562,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,7.70728,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-4.cnf,gluHack,default,9.99627,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-4.cnf,CPSparrow,default,0.0563689,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-4.cnf,dimetheus,randomsat,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-360-4.cnf,expGlucoseSilent,default,6.52837,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-4.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-360-4.cnf,probSAT,RANDOM,4999.99,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-360-4.cnf,Sparrow2Riss-2018,NOLIMIT,0.138092,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-4.cnf,YalSAT,default,5000.07,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-380-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,8.63546,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,8.6254,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-1.cnf,gluHack,default,1.46132,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-1.cnf,CPSparrow,default,0.091641,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-1.cnf,dimetheus,randomsat,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-380-1.cnf,expGlucoseSilent,default,30.9588,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-1.cnf,lawa,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-380-1.cnf,probSAT,RANDOM,4999.98,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-380-1.cnf,Sparrow2Riss-2018,NOLIMIT,0.0652031,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-1.cnf,YalSAT,default,5000.09,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,3.87952,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,3.886,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-1.cnf,gluHack,default,3.66155,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-1.cnf,CPSparrow,default,1.80404,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-1.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-1.cnf,expGlucoseSilent,default,3.14834,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-1.cnf,lawa,default,5000.07,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-1.cnf,probSAT,RANDOM,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-1.cnf,Sparrow2Riss-2018,NOLIMIT,0.117329,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-1.cnf,YalSAT,default,5000.06,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-240-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.19679,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.188554,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-4.cnf,gluHack,default,0.222668,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-4.cnf,CPSparrow,default,0.278389,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-4.cnf,dimetheus,randomsat,4999.88,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-240-4.cnf,expGlucoseSilent,default,0.0362981,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-4.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-240-4.cnf,probSAT,RANDOM,5000.04,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-240-4.cnf,Sparrow2Riss-2018,NOLIMIT,0.0568781,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-4.cnf,YalSAT,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-240-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.25716,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.266841,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-5.cnf,gluHack,default,0.347605,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-5.cnf,CPSparrow,default,0.046945,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-5.cnf,dimetheus,randomsat,1.67436,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-5.cnf,expGlucoseSilent,default,0.271621,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-5.cnf,lawa,default,7.31488,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-5.cnf,probSAT,RANDOM,1.63304,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-5.cnf,Sparrow2Riss-2018,NOLIMIT,0.0491279,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-5.cnf,YalSAT,default,8.38902,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,1.19407,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,1.18638,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-5.cnf,gluHack,default,9.48946,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-5.cnf,CPSparrow,default,0.0575709,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-5.cnf,dimetheus,randomsat,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-360-5.cnf,expGlucoseSilent,default,3.07979,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-5.cnf,lawa,default,5000.06,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-360-5.cnf,probSAT,RANDOM,5000.07,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-360-5.cnf,Sparrow2Riss-2018,NOLIMIT,0.396417,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-5.cnf,YalSAT,default,4999.98,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-280-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,1.66994,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,1.66936,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-5.cnf,gluHack,default,0.733802,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-5.cnf,CPSparrow,default,14.1833,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-5.cnf,dimetheus,randomsat,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-280-5.cnf,expGlucoseSilent,default,1.58199,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-5.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-280-5.cnf,probSAT,RANDOM,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-280-5.cnf,Sparrow2Riss-2018,NOLIMIT,0.209625,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-5.cnf,YalSAT,default,4999.76,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-280-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.153807,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.155045,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-1.cnf,gluHack,default,0.785937,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-1.cnf,CPSparrow,default,1.92124,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-1.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-280-1.cnf,expGlucoseSilent,default,0.423576,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-1.cnf,lawa,default,5000.02,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-280-1.cnf,probSAT,RANDOM,4999.97,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-280-1.cnf,Sparrow2Riss-2018,NOLIMIT,0.125903,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-280-1.cnf,YalSAT,default,5000.05,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-260-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.456617,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.475832,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-4.cnf,gluHack,default,0.583992,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-4.cnf,CPSparrow,default,0.029676,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-4.cnf,dimetheus,randomsat,5000.1,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-260-4.cnf,expGlucoseSilent,default,0.121941,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-4.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-260-4.cnf,probSAT,RANDOM,4999.73,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-260-4.cnf,Sparrow2Riss-2018,NOLIMIT,0.060256,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-260-4.cnf,YalSAT,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-380-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,7.82093,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,7.95754,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-4.cnf,gluHack,default,15.4605,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-4.cnf,CPSparrow,default,0.164599,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-4.cnf,dimetheus,randomsat,4999.92,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-380-4.cnf,expGlucoseSilent,default,1.43931,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-4.cnf,lawa,default,5000.08,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-380-4.cnf,probSAT,RANDOM,5000.1,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-380-4.cnf,Sparrow2Riss-2018,NOLIMIT,0.190031,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-4.cnf,YalSAT,default,4999.84,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-360-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.659223,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.681753,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-1.cnf,gluHack,default,11.6625,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-1.cnf,CPSparrow,default,6.67553,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-1.cnf,dimetheus,randomsat,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-360-1.cnf,expGlucoseSilent,default,7.38633,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-1.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-360-1.cnf,probSAT,RANDOM,5000.06,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-360-1.cnf,Sparrow2Riss-2018,NOLIMIT,2.40706,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-360-1.cnf,YalSAT,default,5000.11,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,1.35412,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,1.35338,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-4.cnf,gluHack,default,8.28116,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-4.cnf,CPSparrow,default,0.0507691,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-4.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-4.cnf,expGlucoseSilent,default,1.95654,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-4.cnf,lawa,default,5000.06,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-4.cnf,probSAT,RANDOM,5000.03,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-340-4.cnf,Sparrow2Riss-2018,NOLIMIT,0.100932,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-4.cnf,YalSAT,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-240-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.321297,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.327742,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-1.cnf,gluHack,default,0.266959,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-1.cnf,CPSparrow,default,0.0385491,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-1.cnf,dimetheus,randomsat,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-240-1.cnf,expGlucoseSilent,default,0.0903209,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-1.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-240-1.cnf,probSAT,RANDOM,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-240-1.cnf,Sparrow2Riss-2018,NOLIMIT,0.0664249,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-240-1.cnf,YalSAT,default,4999.9,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-340-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,2.43043,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,2.42218,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-5.cnf,gluHack,default,3.73731,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-5.cnf,CPSparrow,default,0.108356,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-5.cnf,dimetheus,randomsat,5000.05,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-340-5.cnf,expGlucoseSilent,default,4.16413,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-5.cnf,lawa,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-komb/fla-komb-340-5.cnf,probSAT,RANDOM,4999.78,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-340-5.cnf,Sparrow2Riss-2018,NOLIMIT,0.0782161,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-340-5.cnf,YalSAT,default,4999.85,timeout(cpu),UNKNOWN
cnf/rnd-komb/fla-komb-380-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,5.68719,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,5.66265,complete,SAT-VERIFIED
cnf/rnd-komb/fla-komb-380-5.cnf,gluHack,default,17.2221,complete,SAT-VERIFIED
